Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2),walk-jump
1.605358788E2,1.956581034E1,2.492911277E1,2.914512775E0,3.182414151E1,1
1.605458028E2,2.234280976E1,2.463057499E1,8.514210234E0,3.432722168E1,1
1.605557268E2,1.472698211E1,1.787569839E1,8.460090160E0,2.465760979E1,1
1.605656507E2,7.006506847E0,1.162147326E1,4.734415377E0,1.437235081E1,1
1.605755747E2,2.581939813E0,1.117358355E1,9.288117877E-1,1.150556709E1,1
1.605854977E2,-2.216474801E-1,1.363649160E1,7.034989804E-2,1.363847425E1,1
1.605954217E2,-1.332892689E0,1.636599876E1,3.123480860E0,1.671462387E1,1
1.606053457E2,-4.931304869E-1,1.539202571E1,3.779411864E0,1.585690976E1,1
1.606152697E2,1.555943208E0,1.093240930E1,1.576169604E0,1.115449878E1,1
1.606251937E2,2.426687467E0,7.210187003E0,9.575499755E-1,7.667627445E0,1
1.606351177E2,2.108776106E0,4.684091023E0,1.782412595E0,5.437337587E0,1
1.606450418E2,1.063182558E0,2.537319710E0,2.245567330E0,3.551185872E0,1
1.606549647E2,-1.850029796E-2,3.948729980E-1,1.962217399E0,2.001640344E0,1
1.606648887E2,-1.000551861E0,-1.892018652E0,1.117967752E0,2.414682278E0,1
1.606748127E2,-1.655244425E0,-3.887209670E0,4.330155551E-2,4.225175517E0,1
1.606847368E2,-2.316631466E0,-5.455182647E0,-3.694727663E-1,5.938207574E0,1
1.606946607E2,-2.906399763E0,-6.773758428E0,3.103117347E-1,7.377483053E0,1
1.607045847E2,-3.282797898E0,-7.120865521E0,9.451380178E-1,7.897896789E0,1
1.607145077E2,-3.601190485E0,-7.462218370E0,1.250286149E0,8.379528111E0,1
1.607244318E2,-3.810003327E0,-7.978381332E0,1.060021845E0,8.904736960E0,1
1.607343557E2,-3.968768973E0,-8.477790851E0,6.738454109E-1,9.384995072E0,1
1.607442797E2,-4.228359912E0,-8.717025002E0,3.487442772E-1,9.694698293E0,1
1.607542037E2,-4.520619246E0,-9.256387961E0,1.743651402E-1,1.030277243E1,1
1.607641277E2,-4.727533497E0,-9.722454318E0,2.569854934E-2,1.081093665E1,1
1.607740517E2,-4.837150664E0,-1.011037147E1,-1.743382796E-1,1.120928328E1,1
1.607839747E2,-4.883610008E0,-1.034412210E1,-4.456929034E-1,1.144767011E1,1
1.607938987E2,-4.857566510E0,-1.045133665E1,-6.630122745E-1,1.154408833E1,1
1.608038227E2,-4.730909679E0,-1.028468281E1,-8.297245789E-1,1.135097572E1,1
1.608137467E2,-4.536511101E0,-9.884264317E0,-9.246295667E-1,1.091483183E1,1
1.608236707E2,-4.318242434E0,-9.512011272E0,-9.053706656E-1,1.048547911E1,1
1.608335948E2,-4.115301951E0,-9.286692910E0,-8.886469710E-1,1.019647335E1,1
1.608435177E2,-3.940174919E0,-9.194709776E0,-9.139415143E-1,1.004504631E1,1
1.608534417E2,-3.816776741E0,-9.186945843E0,-1.015726921E0,9.999972990E0,1
1.608633657E2,-3.693401953E0,-9.226037988E0,-1.167213587E0,1.000616722E1,1
1.608732898E2,-3.563092367E0,-9.227428456E0,-1.375999678E0,9.986713085E0,1
1.608832137E2,-3.445836105E0,-9.153803240E0,-1.597920662E0,9.910562580E0,1
1.608931377E2,-3.360975464E0,-9.121582743E0,-1.841053151E0,9.893882176E0,1
1.609030607E2,-3.230140798E0,-8.957800478E0,-2.070475674E0,9.744889353E0,1
1.609129848E2,-2.908569665E0,-8.539693569E0,-2.322418894E0,9.315566181E0,1
1.609229087E2,-2.477456209E0,-7.881149737E0,-2.501252915E0,8.631719214E0,1
1.609328327E2,-1.957729369E0,-6.602706320E0,-2.852217416E0,7.454098150E0,1
1.609427567E2,-1.572509832E0,-4.252381736E0,-3.492362692E0,5.722948084E0,1
1.609526807E2,-1.183665021E0,-2.561296803E0,-3.086605687E0,4.181918084E0,1
1.609626047E2,6.426382363E-2,7.073657441E-1,6.462471378E-1,9.602767820E-1,1
1.609725277E2,2.878495680E0,1.200010854E1,2.299620571E1,2.609815739E1,1
1.609824517E2,6.664723059E0,2.260070940E1,2.576525993E1,3.491502854E1,1
1.609923757E2,1.055395528E1,2.497356096E1,6.115053213E-1,2.711897229E1,1
1.610022997E2,1.370176290E1,2.496732315E1,-6.667090012E0,2.924988241E1,1
1.610122237E2,1.777628987E1,2.589531604E1,2.508732673E0,3.150964319E1,1
1.610221478E2,1.747788190E1,2.160838077E1,1.281935841E1,3.060611745E1,1
1.610320707E2,1.090597637E1,1.441676043E1,8.154096009E0,1.983110142E1,1
1.610419947E2,5.998581355E0,1.194061663E1,1.238550788E0,1.341995945E1,1
1.610519187E2,1.688521222E0,1.233147376E1,-3.410771522E-1,1.245121209E1,1
1.610618428E2,-2.005828273E0,1.480210246E1,3.190067490E0,1.527423042E1,1
1.610717667E2,-3.719501000E0,1.698400853E1,7.333891282E0,1.887000781E1,1
1.610816907E2,-1.417396649E0,1.497472513E1,6.471590695E0,1.637476388E1,1
1.610916147E2,1.262631961E0,1.032498416E1,3.269802754E0,1.090372173E1,1
1.611015378E2,1.392458567E0,6.919898474E0,2.140511284E0,7.376023610E0,1
1.611114617E2,6.841742250E-1,4.994966429E0,1.994962099E0,5.421960695E0,1
1.611213857E2,3.787320516E-1,3.748552306E0,1.571013383E0,4.082054067E0,1
1.611313097E2,2.651922798E-1,2.589870976E0,9.139863186E-1,2.759190028E0,1
1.611412337E2,-1.440689617E-1,3.559837514E-1,1.860459767E-1,4.267240355E-1,1
1.611511577E2,-8.446525204E-1,-2.047980850E0,-5.190966560E-1,2.275329599E0,1
1.611610807E2,-1.752941458E0,-4.191311077E0,-1.152815988E0,4.687096863E0,1
1.611710047E2,-2.644155065E0,-6.246668774E0,-1.546368685E0,6.957275537E0,1
1.611809287E2,-3.418772267E0,-7.524591204E0,-1.583357148E0,8.415134964E0,1
1.611908527E2,-3.987391770E0,-8.390421755E0,-7.975058359E-1,9.323866468E0,1
1.612007767E2,-4.359193117E0,-9.199035546E0,5.519764267E-2,1.017977733E1,1
1.612107008E2,-4.517772236E0,-9.781004242E0,4.275992062E-1,1.078244643E1,1
1.612206247E2,-4.519564408E0,-1.037319212E1,2.306550428E-1,1.131736625E1,1
1.612305477E2,-4.653234974E0,-1.101440714E1,-3.151731098E-1,1.196114938E1,1
1.612404717E2,-4.848128226E0,-1.159570458E1,-1.132663559E0,1.261933590E1,1
1.612503958E2,-5.026481752E0,-1.195114746E1,-1.827946032E0,1.309338883E1,1
1.612603197E2,-5.119698064E0,-1.207117209E1,-2.439110461E0,1.333693232E1,1
1.612702437E2,-4.952173582E0,-1.182751627E1,-2.955048305E0,1.315851340E1,1
1.612801677E2,-4.568388951E0,-1.142255683E1,-3.247309685E0,1.272360021E1,1
1.612900908E2,-4.019818089E0,-1.076446674E1,-3.261026083E0,1.194432806E1,1
1.613000147E2,-3.559223557E0,-1.001524662E1,-3.027331585E0,1.105160503E1,1
1.613099387E2,-3.310476571E0,-9.540333431E0,-2.652789356E0,1.044100132E1,1
1.613198627E2,-3.096259148E0,-9.269697393E0,-2.092765406E0,9.994687465E0,1
1.613297867E2,-2.760041909E0,-9.100068498E0,-1.054763590E0,9.567737676E0,1
1.613397107E2,-2.278275193E0,-8.961067318E0,5.464035916E-1,9.262279537E0,1
1.613496347E2,-2.017910082E0,-8.603503064E0,1.585490943E0,8.978084851E0,1
1.613595577E2,-2.486224986E0,-7.787513595E0,1.571908007E0,8.324516650E0,1
1.613694817E2,-3.804613363E0,-7.138712393E0,9.441326621E-1,8.144180988E0,1
1.613794057E2,-4.753949463E0,-6.944226984E0,-7.938165352E-2,8.415974414E0,1
1.613893297E2,-4.556891571E0,-7.014271950E0,-1.512544881E0,8.500180221E0,1
1.613992538E2,-4.084670727E0,-6.799145284E0,-2.681645365E0,8.372821114E0,1
1.614091777E2,-3.938358189E0,-5.665023429E0,-3.159641211E0,7.588576168E0,1
1.614191017E2,-3.718333311E0,-3.867314519E0,-2.474688722E0,5.908147634E0,1
1.614290247E2,-3.327095819E0,-1.400411657E0,8.471150753E-1,3.707873157E0,1
1.614389488E2,-2.605157352E0,2.947941014E0,8.732566316E0,9.577834594E0,1
1.614488727E2,-1.575210661E-2,7.105073361E0,1.253962060E1,1.441264724E1,1
1.614587967E2,3.500143582E0,1.271865299E1,1.256214524E1,1.821599934E1,1
1.614687207E2,6.660791391E0,1.696396778E1,9.418719531E0,2.051474159E1,1
1.614786447E2,1.018272258E1,1.894189138E1,3.044322424E0,2.171982936E1,1
1.614885677E2,1.447193709E1,1.975118345E1,2.047089150E0,2.457105584E1,1
1.614984917E2,1.654672567E1,1.920198723E1,6.494200709E0,2.616648786E1,1
1.615084157E2,1.103427247E1,1.469535219E1,6.445045506E0,1.947426909E1,1
1.615183397E2,4.818141366E0,1.376715933E1,2.304300857E0,1.476681972E1,1
1.615282637E2,5.116981740E-1,1.616635845E1,-3.658044425E-1,1.617859059E1,1
1.615381877E2,-1.042745662E0,1.894816895E1,1.049575210E-2,1.897684208E1,1
1.615481118E2,-2.917586948E0,1.993625484E1,1.912580971E0,2.023918320E1,1
1.615580347E2,-3.778482449E0,1.795453757E1,3.878762782E0,1.875332369E1,1
1.615679587E2,-1.552512939E0,1.318182263E1,3.689448650E0,1.377616695E1,1
1.615778827E2,2.024356053E0,9.462280118E0,1.311684837E0,9.764900388E0,1
1.615878068E2,3.777330548E0,7.476484991E0,-3.120164904E-1,8.382327134E0,1
1.615977307E2,3.650513796E0,4.918291891E0,-2.184625018E-1,6.128912788E0,1
1.616076547E2,2.397864494E0,2.190162916E0,6.060602479E-1,3.303615709E0,1
1.616175787E2,7.773817661E-1,-3.603481132E-1,8.823651610E-1,1.229935547E0,1
1.616275018E2,-4.707859370E-1,-2.632942151E0,5.232955416E-1,2.725410427E0,1
1.616374257E2,-1.333724455E0,-4.767310351E0,-7.387138367E-2,4.950911621E0,1
1.616473497E2,-1.747156808E0,-6.097930226E0,-3.595710182E-1,6.353471592E0,1
1.616572737E2,-2.223216933E0,-6.987297574E0,-2.842717445E-1,7.337971883E0,1
1.616671977E2,-2.651186049E0,-7.876136334E0,2.261603612E-1,8.313450519E0,1
1.616771217E2,-3.106668361E0,-8.768367063E0,1.009560301E0,9.357075465E0,1
1.616870457E2,-3.534867564E0,-9.181905543E0,1.186072466E0,9.910067911E0,1
1.616969687E2,-3.940602058E0,-9.490154965E0,5.760665166E-1,1.029190160E1,1
1.617068927E2,-4.434150036E0,-1.010541888E1,-2.175093325E-1,1.103759428E1,1
1.617168167E2,-4.912292647E0,-1.062454988E1,-1.060894250E0,1.175317727E1,1
1.617267407E2,-5.323551883E0,-1.096804223E1,-1.729185390E0,1.231374180E1,1
1.617366648E2,-5.766068578E0,-1.120434108E1,-2.237964488E0,1.279817530E1,1
1.617465888E2,-6.052589747E0,-1.119915577E1,-2.486378767E0,1.297062111E1,1
1.617565117E2,-6.039763294E0,-1.076139929E1,-2.241729510E0,1.254240035E1,1
1.617664357E2,-5.549919820E0,-9.045183608E0,-1.580302416E0,1.072913381E1,1
1.617763598E2,-4.916999071E0,-7.883400330E0,-1.247580643E0,9.374504685E0,1
1.617862837E2,-4.598626657E0,-7.832544757E0,-1.301610085E0,9.175527958E0,1
1.617962077E2,-4.377214820E0,-7.918397670E0,-1.394131747E0,9.154487127E0,1
1.618061317E2,-4.196713612E0,-7.963163953E0,-1.408168720E0,9.110835550E0,1
1.618160557E2,-4.078490805E0,-8.029675446E0,-1.314230861E0,9.101482175E0,1
1.618259787E2,-3.990392853E0,-8.129675113E0,-1.158714074E0,9.130031264E0,1
1.618359027E2,-3.955247287E0,-8.138663453E0,-1.004030662E0,9.104389132E0,1
1.618458267E2,-3.968190098E0,-7.946787071E0,-8.966582412E-1,8.927595052E0,1
1.618557507E2,-4.016859690E0,-7.509197239E0,-9.530857725E-1,8.569222686E0,1
1.618656747E2,-3.946290522E0,-7.091220138E0,-1.299376448E0,8.218697651E0,1
1.618755987E2,-3.593473330E0,-6.677719080E0,-1.898472224E0,7.817236051E0,1
1.618855227E2,-3.071017302E0,-6.175343269E0,-2.355195461E0,7.287863707E0,1
1.618954457E2,-2.315092479E0,-5.245109730E0,-2.771666173E0,6.368120810E0,1
1.619053697E2,-5.643492812E-1,-2.716992953E0,-2.594853389E0,3.799184771E0,1
1.619152937E2,4.119444119E0,2.787005759E0,6.879469070E0,8.489070364E0,1
1.619252178E2,8.454914789E0,7.447730139E0,2.333954252E1,2.591695416E1,1
1.619351418E2,8.499944197E0,9.144994994E0,1.487888108E1,1.942321001E1,1
1.619450657E2,1.044952167E1,1.303586210E1,2.718815822E0,1.692684741E1,1
1.619549897E2,1.276357013E1,1.813906868E1,-1.622962824E0,2.223889708E1,1
1.619649128E2,1.227400030E1,2.234133159E1,2.472235815E0,2.561050820E1,1
1.619748367E2,7.377475258E0,2.362735416E1,7.279543751E0,2.580059618E1,1
1.619847607E2,3.654643099E0,2.155705625E1,8.411172938E0,2.342671382E1,1
1.619946847E2,5.292244720E0,2.150011606E1,4.988035140E0,2.269676936E1,1
1.620046087E2,6.269232595E0,2.178648462E1,2.035150013E0,2.276172280E1,1
1.620145327E2,5.655145728E0,1.857425589E1,4.964522901E-1,1.942241282E1,1
1.620244567E2,3.730690232E0,1.221791381E1,2.971878638E0,1.311592658E1,1
1.620343797E2,1.946335192E0,6.503683138E0,8.453400945E0,1.084186804E1,1
1.620443037E2,3.299971171E0,3.585205075E0,7.850764681E0,9.240022252E0,1
1.620542277E2,5.108234013E0,3.397386661E0,3.324868323E0,6.977896547E0,1
1.620641517E2,4.439632385E0,2.588593360E0,4.327534537E-1,5.157366271E0,1
1.620740757E2,2.363960584E0,8.131009448E-1,-1.013770077E0,2.697623501E0,1
1.620839998E2,4.364209735E-1,-5.995278847E-1,-1.397590960E0,1.582136986E0,1
1.620939227E2,-8.823439649E-1,-1.683858944E0,-7.948482764E-1,2.060508578E0,1
1.621038467E2,-1.671774504E0,-2.801402773E0,2.815068886E-2,3.262434666E0,1
1.621137708E2,-2.193544068E0,-3.763720568E0,5.610508668E-1,4.392266632E0,1
1.621236948E2,-2.541064852E0,-4.511386492E0,4.310041130E-1,5.195708153E0,1
1.621336187E2,-3.147120568E0,-5.270649199E0,-3.813273382E-1,6.150570818E0,1
1.621435427E2,-3.992939900E0,-6.240112292E0,-1.242791188E0,7.511797415E0,1
1.621534667E2,-4.795178473E0,-7.447315571E0,-1.841344927E0,9.046921960E0,1
1.621633897E2,-5.451326993E0,-8.458624848E0,-2.287859949E0,1.031986451E1,1
1.621733137E2,-5.929558482E0,-9.363532341E0,-2.449814959E0,1.135063853E1,1
1.621832377E2,-6.135459411E0,-9.813520024E0,-2.355774189E0,1.181095718E1,1
1.621931617E2,-6.204244886E0,-1.014175698E1,-2.270936353E0,1.210392669E1,1
1.622030857E2,-6.180958350E0,-1.044406739E1,-2.119379447E0,1.231968177E1,1
1.622130097E2,-5.912645996E0,-1.043602747E1,-1.813904529E0,1.213096458E1,1
1.622229337E2,-5.414981285E0,-9.955539536E0,-1.486886129E0,1.143003150E1,1
1.622328567E2,-4.709638385E0,-9.276231657E0,-1.336545444E0,1.048882840E1,1
1.622427807E2,-4.157623221E0,-9.007792418E0,-1.442104059E0,1.002525906E1,1
1.622527047E2,-3.770774942E0,-8.916130881E0,-1.619378189E0,9.815218758E0,1
1.622626287E2,-3.481337475E0,-8.884683385E0,-1.827680569E0,9.715849203E0,1
1.622725528E2,-3.292006386E0,-8.859930367E0,-1.995390993E0,9.660085785E0,1
1.622824767E2,-3.138714903E0,-8.749969969E0,-2.134969293E0,9.537903312E0,1
1.622924007E2,-2.975339020E0,-8.628352561E0,-2.248570022E0,9.399849858E0,1
1.623023238E2,-2.739130511E0,-8.474614059E0,-2.323411605E0,9.204355539E0,1
1.623122478E2,-2.476732908E0,-8.276339654E0,-2.206279596E0,8.916258947E0,1
1.623221717E2,-2.144592348E0,-8.053065478E0,-1.742645389E0,8.513985723E0,1
1.623320957E2,-1.956273120E0,-7.899561449E0,-7.327508461E-1,8.171107600E0,1
1.623420197E2,-2.075895750E0,-7.737093639E0,5.166493039E-1,8.027383611E0,1
1.623519437E2,-2.035935878E0,-7.247573515E0,1.396624416E0,7.656560358E0,1
1.623618677E2,-1.454368594E0,-5.431751685E0,2.951972085E0,6.350846680E0,1
1.623717907E2,-8.314459991E-1,-2.086324552E0,6.517658569E0,6.893759918E0,1
1.623817147E2,-4.456300458E-1,7.197162330E-2,8.547604852E0,8.559516035E0,1
1.623916387E2,9.060231417E-1,1.461399286E0,7.687874701E0,7.877815892E0,1
1.624015627E2,2.160357903E0,3.569177856E0,4.701817150E0,6.285957473E0,1
1.624114867E2,2.725966967E0,6.298573923E0,2.266291617E0,7.227655710E0,1
1.624214108E2,4.307705459E0,1.119330037E1,5.759855912E0,1.330497048E1,1
1.624313347E2,7.766750132E0,1.871442534E1,1.094880255E1,2.303103126E1,1
1.624412587E2,1.216953395E1,2.300266337E1,6.003026408E0,2.670686063E1,1
1.624511817E2,1.444144269E1,2.408782474E1,3.989525711E0,2.836714443E1,1
1.624611058E2,9.475827532E0,2.050877210E1,3.290158081E0,2.283037846E1,1
1.624710297E2,2.723790049E0,1.563599962E1,1.292870836E0,1.592403941E1,1
1.624809537E2,-1.205090388E0,1.600419177E1,3.759339834E0,1.648390224E1,1
1.624908777E2,-1.568638683E0,1.831859457E1,5.286017436E0,1.913043425E1,1
1.625008017E2,4.481376243E-1,1.861412454E1,2.802130459E0,1.882918997E1,1
1.625107247E2,1.651498406E0,1.641235549E1,1.582740997E0,1.657099661E1,1
1.625206487E2,1.725942232E0,1.170418329E1,3.287206114E0,1.227894569E1,1
1.625305727E2,2.481636968E0,7.162818124E0,4.189113693E0,8.661013743E0,1
1.625404967E2,2.974137125E0,5.493076113E0,2.352984775E0,6.675021661E0,1
1.625504207E2,2.817323864E0,4.797084957E0,3.020991741E-1,5.571409315E0,1
1.625603441E2,2.245604168E0,3.398449684E0,-4.063744712E-1,4.093572834E0,1
1.625702681E2,1.299358322E0,9.279051769E-1,-2.370262420E-1,1.614162788E0,1
1.625801911E2,2.003989908E-1,-1.604898729E0,3.120322779E-2,1.617662921E0,1
1.625901151E2,-8.259858692E-1,-3.975078118E0,-1.854095073E-1,4.064218915E0,1
1.626000391E2,-1.730415060E0,-5.869868935E0,-5.261254478E-1,6.142190618E0,1
1.626099631E2,-2.520144391E0,-7.623809098E0,-1.155457614E0,8.112254632E0,1
1.626198871E2,-2.987813178E0,-8.685065875E0,-1.576526284E0,9.318950154E0,1
1.626298111E2,-3.479067293E0,-9.563155698E0,-1.384105527E0,1.027003429E1,1
1.626397351E2,-3.909776122E0,-1.016074289E1,-1.170856403E0,1.094979224E1,1
1.626496591E2,-4.268293179E0,-1.095306751E1,-1.271491662E0,1.182390399E1,1
1.626595821E2,-4.628494820E0,-1.158110174E1,-1.621943947E0,1.257678751E1,1
1.626695061E2,-4.841089933E0,-1.165220505E1,-1.986129588E0,1.277320418E1,1
1.626794301E2,-4.999519656E0,-1.185264410E1,-2.358566819E0,1.307834876E1,1
1.626893541E2,-4.963787906E0,-1.193247964E1,-2.696935834E0,1.320214845E1,1
1.626992781E2,-4.740878889E0,-1.167858418E1,-2.709005656E0,1.289201197E1,1
1.627092021E2,-4.068731217E0,-1.088401540E1,-2.398114316E0,1.186454033E1,1
1.627191261E2,-3.148775038E0,-9.513038628E0,-1.884336580E0,1.019624502E1,1
1.627290491E2,-2.685613285E0,-8.836819832E0,-1.481424976E0,9.353957634E0,1
1.627389731E2,-2.527913002E0,-8.698162469E0,-1.202106262E0,9.137474155E0,1
1.627488971E2,-2.556462617E0,-8.642505162E0,-1.155458930E0,9.086444955E0,1
1.627588211E2,-2.735430686E0,-8.537840002E0,-1.316874826E0,9.061536969E0,1
1.627687451E2,-2.987390424E0,-8.444424884E0,-1.504448972E0,9.082740769E0,1
1.627786691E2,-3.204113379E0,-8.296553478E0,-1.615883893E0,9.039370715E0,1
1.627885931E2,-3.385002258E0,-8.130371516E0,-1.614300467E0,8.953610851E0,1
1.627985161E2,-3.631358609E0,-7.974007030E0,-1.540894521E0,8.896398675E0,1
1.628084401E2,-3.774722982E0,-7.835079525E0,-1.491077414E0,8.823849307E0,1
1.628183641E2,-3.509278979E0,-7.547088951E0,-1.621211291E0,8.479499787E0,1
1.628282881E2,-3.087016161E0,-6.989265747E0,-1.877142751E0,7.867856720E0,1
1.628382121E2,-2.938296617E0,-5.987861069E0,-2.361603863E0,7.075679473E0,1
1.628481361E2,-2.910950066E0,-4.578778576E0,-1.414407260E0,5.607084040E0,1
1.628580601E2,-2.762961131E0,-1.540291674E0,3.466167458E0,4.692629274E0,1
1.628679831E2,-1.811206331E0,1.031276933E0,6.704788181E0,7.021266626E0,1
1.628779071E2,8.967348397E-2,2.404869751E0,5.600730954E0,6.095869673E0,1
1.628878311E2,2.974308741E0,6.749082009E0,7.003784968E0,1.017101884E1,1
1.628977551E2,6.165553275E0,1.191532274E1,8.473297266E0,1.586775755E1,1
1.629076791E2,9.023288124E0,1.526661580E1,5.697307076E0,1.862655616E1,1
1.629176031E2,1.197860365E1,2.028346719E1,3.058220671E0,2.375413017E1,1
1.629275271E2,1.412586963E1,2.520858161E1,5.216022756E0,2.936357732E1,1
1.629374511E2,1.379860331E1,2.661341493E1,8.673750343E0,3.120751917E1,1
1.629473741E2,9.906509464E0,2.257510093E1,6.566294539E0,2.551255251E1,1
1.629572981E2,4.938301063E0,1.870367114E1,2.120272901E0,1.946046476E1,1
1.629672221E2,1.505479398E0,1.744626601E1,2.043724662E-1,1.751229379E1,1
1.629771461E2,-5.459884393E-1,1.767957342E1,1.002758308E0,1.771640324E1,1
1.629870701E2,-1.731950246E0,1.617564499E1,2.242193195E0,1.642189310E1,1
1.629969941E2,-9.150784323E-1,1.219287486E1,2.344807152E0,1.244996733E1,1
1.630069181E2,1.012187528E0,8.266808107E0,9.168875608E-1,8.378861658E0,1
1.630168411E2,2.051998180E0,5.140072687E0,-4.486106640E-1,5.552683611E0,1
1.630267651E2,2.372082658E0,3.177263550E0,-9.073466590E-1,4.067561648E0,1
1.630366891E2,1.745461700E0,1.671821866E0,-1.052918940E0,2.636335182E0,1
1.630466131E2,6.361744317E-1,-1.309133112E-2,-9.877480669E-1,1.174961929E0,1
1.630565371E2,-4.219467759E-1,-1.908696665E0,-7.813271749E-1,2.105144697E0,1
1.630664611E2,-1.301028287E0,-4.361013063E0,-5.293496025E-1,4.581628590E0,1
1.630763851E2,-1.959649595E0,-5.800913891E0,-3.812209189E-1,6.134831529E0,1
1.630863091E2,-2.691868344E0,-6.939574354E0,-8.578859389E-1,7.492650778E0,1
1.630962321E2,-3.223477018E0,-8.342337177E0,-1.435323043E0,9.057899641E0,1
1.631061561E2,-3.545267422E0,-9.104576701E0,-1.037175458E0,9.825373831E0,1
1.631160801E2,-3.905695350E0,-9.705168194E0,-1.650107646E-1,1.046288557E1,1
1.631260041E2,-4.162611773E0,-1.027168679E1,3.986256679E-1,1.109025648E1,1
1.631359281E2,-4.463716774E0,-1.023782440E1,4.775058496E-1,1.117881155E1,1
1.631458521E2,-4.766994893E0,-1.031229687E1,3.809566247E-1,1.136718237E1,1
1.631557761E2,-5.098172709E0,-1.047035413E1,1.900444124E-1,1.164713688E1,1
1.631656991E2,-5.371914788E0,-1.066840166E1,-4.585148972E-2,1.194463750E1,1
1.631756231E2,-5.631921172E0,-1.091842393E1,-4.266245484E-1,1.229278348E1,1
1.631855471E2,-5.674559069E0,-1.069936618E1,-6.451659876E-1,1.212820252E1,1
1.631954711E2,-5.563312283E0,-9.931457194E0,-6.521118951E-1,1.140217240E1,1
1.632053951E2,-5.185934739E0,-8.790299385E0,-6.017603517E-1,1.022376633E1,1
1.632153191E2,-4.770769271E0,-8.083882644E0,-4.976963583E-1,9.399845727E0,1
1.632252431E2,-4.499270477E0,-7.871726364E0,-3.880048585E-1,9.075134078E0,1
1.632351661E2,-4.276083425E0,-7.842282125E0,-3.981838377E-1,8.941187211E0,1
1.632450901E2,-4.028099208E0,-7.860533624E0,-5.584852548E-1,8.850168239E0,1
1.632550141E2,-3.775719932E0,-7.892175831E0,-8.344855280E-1,8.788564527E0,1
1.632649381E2,-3.495240107E0,-8.032211384E0,-1.148155026E0,8.834669381E0,1
1.632748621E2,-3.267442525E0,-8.204531168E0,-1.434911399E0,8.947037670E0,1
1.632847861E2,-2.934634798E0,-8.356728344E0,-1.640595396E0,9.007693560E0,1
1.632947101E2,-2.408899067E0,-8.284935061E0,-1.721550096E0,8.798106524E0,1
1.633046341E2,-1.750242676E0,-7.893870354E0,-1.597852980E0,8.241945932E0,1
1.633145571E2,-7.555593726E-1,-6.945309888E0,-8.009200251E-1,7.032046096E0,1
1.633244811E2,1.892664769E-1,-5.237560390E0,8.032884398E-1,5.302181905E0,1
1.633344051E2,8.386699417E-1,-2.750823773E0,5.246426523E0,5.982924867E0,1
1.633443291E2,2.716458225E0,1.683422157E0,1.438880606E1,1.473942995E1,1
1.633542531E2,4.516880244E0,3.266934110E0,1.115052564E1,1.246632615E1,1
1.633641771E2,6.258783621E0,5.137256083E0,4.814911071E0,9.420570105E0,1
1.633741011E2,9.438389565E0,9.933575056E0,3.976075069E0,1.426773577E1,1
1.633840251E2,1.271276250E1,1.663917132E1,-2.055369392E-1,2.094083566E1,1
1.633939481E2,1.468256199E1,2.454216275E1,3.612810072E0,2.882616477E1,1
1.634038721E2,1.387226069E1,2.933697080E1,8.033693068E0,3.343108877E1,1
1.634137961E2,9.656960825E0,2.606811529E1,3.320396957E0,2.799693846E1,1
1.634237201E2,4.959296660E0,2.092068272E1,-1.063311781E0,2.152673270E1,1
