Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2),WalkingJumping
3.063864417E0,2.226153990E0,1.645867245E0,-3.909971126E0,4.790878289E0,0
3.073788417E0,-1.961571575E0,4.230195061E0,-1.101229586E0,4.791139728E0,0
3.083713417E0,-1.302595633E0,6.995327556E0,1.710465530E0,7.318268601E0,0
3.093638417E0,9.107029608E-1,8.211603375E0,2.057376595E0,8.514259118E0,0
3.103563417E0,1.558309284E0,7.885207704E0,1.075445631E0,8.109341013E0,0
3.113487417E0,1.288439524E0,6.951641253E0,1.858740686E-1,7.072477762E0,0
3.123412417E0,1.078665692E0,5.290550782E0,-1.158451827E-1,5.400635829E0,0
3.133337417E0,4.737317643E-1,3.847076721E0,-1.373259673E0,4.112209042E0,0
3.143262417E0,-4.331164196E-1,2.995255514E0,-3.311232908E0,4.485912259E0,0
3.153186417E0,-1.260789503E0,3.074592290E0,-3.524433208E0,4.844000140E0,0
3.163111417E0,-1.655748455E0,3.196082228E0,-3.327616514E0,4.901986967E0,0
3.173036417E0,-1.103449700E0,2.119647249E0,-3.017421139E0,3.849069502E0,0
3.182961417E0,-8.738497147E-1,1.240950485E0,-2.728135992E0,3.121906055E0,0
3.192885417E0,-5.152855870E-1,4.796260500E-1,-3.002147627E0,3.083577591E0,0
3.202810417E0,-1.288547990E-1,-4.630883700E-1,-3.094219639E0,3.131333513E0,0
3.212735417E0,-1.200328124E-1,-1.214396524E0,-2.110848944E0,2.438206320E0,0
3.222660417E0,-1.050536784E0,-5.785469055E-2,-3.357857729E0,3.518832651E0,0
3.232584417E0,-1.298753720E0,-1.229458367E0,-7.327267556E0,7.542358977E0,0
3.242509417E0,-6.400812489E-1,-2.856968279E0,-7.974249104E0,8.494740757E0,0
3.252434417E0,-1.067838403E0,-3.950991683E0,-7.120739806E0,8.213132747E0,0
3.262359417E0,-1.355922532E0,-5.128263066E0,-6.633016532E0,8.493204124E0,0
3.272283417E0,-1.934858862E0,-5.834856977E0,-6.015694401E0,8.601035629E0,0
3.282208417E0,-2.574663538E0,-5.937782006E0,-6.033751187E0,8.848293670E0,0
3.292133417E0,-3.008498873E0,-5.536119221E0,-6.520351211E0,9.067230085E0,0
3.302058417E0,-3.517629388E0,-5.262213421E0,-6.114657941E0,8.800775439E0,0
3.311982417E0,-3.473667389E0,-5.606560628E0,-5.397705687E0,8.522623651E0,0
3.321907417E0,-3.614216912E0,-3.461583826E0,-5.037354065E0,7.100708588E0,0
3.331832417E0,-3.627941497E0,-2.355630348E0,-4.837834203E0,6.489652812E0,0
3.341757417E0,-2.940781683E0,-3.220139428E0,-4.649380782E0,6.374498921E0,0
3.351681417E0,-2.099647725E0,-4.596717834E0,-4.310750982E0,6.642357220E0,0
3.361606417E0,-2.183965159E0,-5.766801819E0,-3.791246921E0,7.238733332E0,0
3.371531417E0,-2.579590109E0,-6.224209034E0,-3.079678783E0,7.408068887E0,0
3.381455417E0,-2.303383722E0,-5.930903342E0,-1.817193003E0,6.616901195E0,0
3.391380417E0,-1.331754528E0,-4.737760862E0,-7.739140749E-2,4.921985121E0,0
3.401305417E0,-1.110754627E-1,-3.627072893E0,5.999345586E-1,3.678031675E0,0
3.411230417E0,5.141471341E-1,-2.759001689E0,8.010059792E-1,2.918569542E0,0
3.421154417E0,3.803075838E-1,7.844788241E-1,4.073418930E0,4.165667133E0,0
3.431079292E0,-7.822264767E-1,3.686216310E0,7.467198443E0,8.364156953E0,0
3.441004292E0,1.693003112E0,5.157902017E0,1.037257699E1,1.170728688E1,0
3.450929292E0,7.576343740E0,8.380994874E0,1.075246825E1,1.559671866E1,0
3.460853292E0,9.879960766E0,1.206142712E1,7.488399278E0,1.729646706E1,0
3.470778292E0,8.066018815E0,1.125085217E1,4.378065005E0,1.451929018E1,0
3.480703292E0,5.845776068E0,8.033948591E0,3.895517979E0,1.067204236E1,0
3.490628292E0,3.667902538E0,4.978589548E0,4.839776648E0,7.852598355E0,0
3.500552292E0,8.460108286E-1,2.574030869E0,4.476694962E0,5.232797246E0,0
3.510477292E0,-1.861919817E0,4.970431513E-1,3.315976462E0,3.835296233E0,0
3.520402292E0,-3.738832187E0,-9.866223317E-1,2.988630034E0,4.887146328E0,0
3.530327292E0,-4.253603804E0,-1.433782886E0,2.320796145E0,5.053214169E0,0
3.540251292E0,-3.301047351E0,-3.527911717E-1,2.417624867E0,4.106858315E0,0
3.550176292E0,-1.188395418E0,2.109980632E0,3.330698581E0,4.117991619E0,0
3.560101292E0,2.376065051E0,4.751067370E0,8.734950811E-1,5.383430128E0,0
3.570026292E0,3.283415072E0,5.844517162E0,-2.496704950E0,7.153511795E0,0
3.579951292E0,2.890125500E0,4.609308643E0,-1.284787061E0,5.590101016E0,0
3.589875292E0,1.625371293E0,1.614550143E0,-1.938657213E0,3.001165739E0,0
3.599800292E0,-3.402973675E0,-1.902496278E0,-9.888757317E0,1.062954577E1,0
3.609725292E0,-8.186401876E0,-3.033381114E0,-1.272624384E1,1.543294719E1,0
3.619650292E0,-1.013434739E1,-2.705396170E0,-7.225807255E0,1.273720754E1,0
3.629574292E0,-5.144579721E0,-1.157708938E0,1.540408033E0,5.493618789E0,0
3.639499292E0,1.650541656E0,2.494787648E0,5.605571280E0,6.353792768E0,0
3.649424292E0,4.787609544E0,4.214257305E0,3.545529377E-1,6.388026109E0,0
3.659349292E0,4.273839263E0,3.754579031E0,-5.143230184E0,7.669118755E0,0
3.669273292E0,2.809866910E0,2.903950072E0,-6.538860573E0,7.686675202E0,0
3.679198292E0,1.976203208E0,1.040860519E0,-5.635261686E0,6.061760802E0,0
3.689123292E0,2.065695721E0,3.023606908E-1,-3.832606324E0,4.364331797E0,0
3.699048292E0,1.850328881E0,3.634646791E-1,-1.397436009E0,2.347051542E0,0
3.708972292E0,1.315143173E0,-8.271471262E-2,-9.901259834E-1,1.648269624E0,0
3.718897292E0,8.240068790E-1,-5.489389443E-1,-2.091722116E0,2.314221838E0,0
3.728822292E0,-2.135409003E-1,-1.425919551E0,-2.279254894E0,2.697007444E0,0
3.738747292E0,-1.147093318E0,-2.549729256E0,-1.470095265E0,3.158816621E0,0
3.748671292E0,-1.512461266E0,-2.317574329E0,-8.604701158E-1,2.898119851E0,0
3.758596292E0,-2.704675501E0,-1.980166597E0,-1.269313574E-1,3.354465812E0,0
3.768521292E0,-2.775584100E0,-2.382928659E0,-3.204326802E-1,3.672178263E0,0
3.778446292E0,-2.821274828E0,-3.519159604E0,-1.194907462E0,4.666034700E0,0
3.788370292E0,-3.148047352E0,-5.164178419E0,-1.054675297E0,6.139322507E0,0
3.798295292E0,-3.077594835E0,-5.997704857E0,-9.145438506E-1,6.802973172E0,0
3.808220292E0,-2.562305155E0,-5.702695870E0,-1.310502384E0,6.387766777E0,0
3.818145292E0,-2.030202684E0,-4.927438690E0,-1.335277768E0,5.494027821E0,0
3.828069292E0,-1.424234968E0,-4.976869882E0,-4.707767276E-1,5.198010176E0,0
3.837994292E0,-7.083898839E-1,-5.418117732E0,3.654386991E-1,5.476436928E0,0
3.847919292E0,2.655314183E-1,-5.384699725E0,1.922371548E-1,5.394668960E0,0
3.857844292E0,1.049846228E0,-4.686773726E0,-4.754873908E-1,4.826397551E0,0
3.867769292E0,1.654831612E0,-3.794970428E0,-1.102487833E0,4.284360820E0,0
3.877693292E0,2.236336623E0,-2.434234468E0,-1.929940769E0,3.827710845E0,0
3.887618292E0,2.028251175E0,-7.020938945E-1,-3.051962981E0,3.731114673E0,0
3.897543292E0,1.405237364E0,7.594235051E-1,-3.615213570E0,3.952364516E0,0
3.907468292E0,1.195873422E0,1.935217881E0,-2.095808151E0,3.093152647E0,0
3.917392292E0,1.516817149E0,2.493567334E0,1.070846211E0,3.108910408E0,0
3.927317292E0,1.946874013E0,1.649284358E0,3.984693865E0,4.731621552E0,0
3.937242292E0,2.104256208E0,1.789511114E-1,4.818317367E0,5.260807917E0,0
3.947167292E0,2.456258883E0,-2.427509585E0,3.392609485E0,4.841054596E0,0
3.957091292E0,3.147309726E0,-7.546767939E0,1.443254352E0,8.303146871E0,0
3.967016292E0,4.322662345E-1,-6.495534459E0,3.775900319E0,7.525705629E0,0
3.976941292E0,1.316029611E0,-2.896709465E0,1.918733411E0,3.715426969E0,0
3.986866292E0,1.508287523E0,2.938963199E0,8.448513988E-1,3.409722837E0,0
3.996791292E0,1.108340019E0,5.620177040E0,2.468296838E-1,5.733736343E0,0
4.006715292E0,1.984214625E0,4.151099775E0,5.881715687E-1,4.638392266E0,0
4.016640292E0,3.271089141E0,1.807921073E0,7.916008790E-1,3.820371020E0,0
4.026565292E0,3.286786284E0,1.898026081E0,9.769611235E-1,3.919173398E0,0
4.036490292E0,2.520299050E0,2.781017625E0,1.303544490E0,3.973058592E0,0
4.046414292E0,1.604028371E0,2.238075001E0,1.562221510E0,3.165821026E0,0
4.056339292E0,4.992814654E-1,1.153425268E0,1.423918633E0,1.899267255E0,0
4.066264292E0,3.742241406E-1,8.366909516E-1,1.685527301E0,1.918618706E0,0
4.076189292E0,9.148711485E-1,1.803936780E0,2.984864427E0,3.605633477E0,0
4.086113292E0,1.504300892E0,2.904630103E0,4.907127217E0,5.897431198E0,0
4.096038292E0,1.999768218E0,3.098865836E0,5.466225114E0,6.594062435E0,0
4.105963292E0,3.033411227E0,2.591083689E0,3.709618621E0,5.447620459E0,0
4.115888292E0,4.475918744E0,2.523001633E0,1.750375700E0,5.428001560E0,0
4.125813292E0,5.530135181E0,3.667933236E0,9.637440772E-1,6.705589608E0,0
4.135737292E0,5.853267521E0,4.143026524E0,1.917537363E-1,7.173714445E0,0
4.145662292E0,6.394872302E0,3.865994802E0,4.594420463E-2,7.472778496E0,0
4.155587292E0,6.255975788E0,4.089795227E0,1.268338112E0,7.581051353E0,0
4.165512292E0,5.907258956E0,4.297880090E0,2.206160313E0,7.631161443E0,0
4.175436292E0,4.550001212E0,3.834399957E0,1.873061979E0,6.238068230E0,0
4.185361292E0,2.423459803E0,3.082189577E0,1.248192261E0,4.114733762E0,0
4.195286292E0,7.569568571E-1,2.158166367E0,4.958625984E-1,2.340202014E0,0
4.205211292E0,1.872442174E-1,1.113630288E0,-8.929247940E-1,1.439634503E0,0
4.215135292E0,-7.002420813E-2,1.087679760E0,-8.603733444E-1,1.388593872E0,0
4.225060292E0,-1.668712024E0,2.786277781E0,8.750193771E-1,3.363569919E0,0
4.234985292E0,-1.301119211E0,4.147156413E0,1.509429338E0,4.601107958E0,0
4.244910292E0,8.388547137E-1,4.438914347E0,1.328313149E0,4.708721019E0,0
4.254835292E0,9.607253060E-1,5.305017378E0,1.155477494E0,5.513740177E0,0
4.264759292E0,-4.114112628E-1,6.050585906E0,2.623901479E-1,6.070230442E0,0
4.274684292E0,-9.464458206E-1,5.587735518E0,-2.980631335E-1,5.675155464E0,0
4.284609292E0,-1.055384126E0,3.821548362E0,-6.475946286E-1,4.017144052E0,0
4.294534292E0,-1.310208123E0,3.156088443E0,-9.101063986E-1,3.536358755E0,0
4.304459292E0,-1.795137890E0,3.392298414E0,-2.246981187E0,4.447373722E0,0
4.314383292E0,-2.475752915E0,3.747945950E0,-4.206952671E0,6.154258860E0,0
4.324308292E0,-2.685560660E0,3.322910090E0,-4.430163112E0,6.154698427E0,0
4.334233292E0,-2.331226116E0,2.606654239E0,-2.786021380E0,4.471149367E0,0
4.344158292E0,-2.117054886E0,2.560597476E0,-2.114320143E0,3.938137947E0,0
4.354082292E0,-5.229106486E-2,2.060551779E0,-3.575160143E0,4.126787859E0,0
4.364007292E0,2.550979391E-1,1.398092651E-1,-3.349582749E0,3.362190682E0,0
4.373932292E0,-1.133429252E0,4.509898961E-2,-2.522259037E0,2.765589709E0,0
4.383857292E0,-1.025140572E0,-4.685666263E-2,-2.928914174E0,3.103489485E0,0
4.393782292E0,-1.768703797E-1,-1.954713083E0,-3.607130087E0,4.106528197E0,0
4.403706292E0,1.405164859E-1,-2.744276061E0,-4.055051072E0,4.898391080E0,0
4.413631292E0,1.888562948E-2,-3.728118626E0,-4.826041539E0,6.098352408E0,0
4.423556292E0,7.719669521E-2,-4.272247651E0,-5.394540589E0,6.881796821E0,0
4.433481292E0,-4.935253201E-1,-4.632376494E0,-5.396919236E0,7.129461162E0,0
4.443405292E0,-1.120314971E0,-4.951986471E0,-5.602898517E0,7.561067877E0,0
4.453330292E0,-1.463745189E0,-5.166386912E0,-5.552020140E0,7.723925902E0,0
4.463255292E0,-1.690313393E0,-5.360618552E0,-5.139406689E0,7.616225558E0,0
4.473180292E0,-1.972526625E0,-5.301090388E0,-4.711229120E0,7.361256715E0,0
4.483105292E0,-1.779825494E0,-5.264809000E0,-4.152829381E0,6.937721850E0,0
4.493029292E0,-1.600974955E0,-5.025076666E0,-3.976673824E0,6.605183647E0,0
4.502954292E0,-1.528902028E0,-4.715191194E0,-4.267289212E0,6.540667139E0,0
4.512879292E0,-1.443925759E0,-4.444127140E0,-4.566861366E0,6.533866418E0,0
4.522804292E0,-1.029216667E0,-4.067109200E0,-4.270388821E0,5.986391641E0,0
4.532729292E0,-6.340989625E-1,-3.967960303E0,-3.441447769E0,5.290591008E0,0
4.542653292E0,-5.210690680E-1,-3.830619147E0,-2.199830117E0,4.447966791E0,0
4.552578292E0,-7.508570418E-1,-3.671773687E0,-7.998622638E-1,3.832164916E0,0
4.562503292E0,-8.801188070E-1,-3.510486429E0,3.817571086E-1,3.639211807E0,0
4.572428292E0,-6.923858354E-1,-3.413412125E0,1.277207607E0,3.709722328E0,0
4.582353292E0,-1.436398346E0,-3.401932871E0,2.308021441E0,4.354692921E0,0
4.592277292E0,-2.664858593E0,-3.535064031E0,3.884401545E0,5.889543648E0,0
4.602202292E0,-1.457757640E0,-2.514494519E0,5.681811955E0,6.382062920E0,0
4.612127292E0,3.623195019E-1,2.341651994E-1,7.766091735E0,7.778064644E0,0
4.622052292E0,3.396499053E0,4.379626504E0,8.685318475E0,1.030301369E1,0
4.631977292E0,4.866071577E0,7.669462988E0,8.569115004E0,1.248715528E1,0
4.641901292E0,3.809724415E0,9.373583704E0,8.357116599E0,1.312324157E1,0
4.651826292E0,2.179746686E0,8.884360619E0,7.272604276E0,1.168648502E1,0
4.661751292E0,1.276669956E0,6.659577509E0,5.776788864E0,8.907926153E0,0
4.671676292E0,-8.491852820E-2,3.162539091E0,4.194944537E0,5.254181604E0,0
4.681601292E0,-2.084431223E0,-2.073253101E-1,2.480736789E0,3.246828041E0,0
4.691525292E0,-4.248310027E0,-1.951490682E0,3.298227239E-1,4.686708547E0,0
4.701450292E0,-6.147593552E0,-2.285448557E0,-1.055123633E0,6.643001390E0,0
4.711375292E0,-6.686900378E0,-1.512210420E0,-4.577931315E-1,6.871025511E0,0
4.721300292E0,-5.784853928E0,-2.624347329E-1,2.114806924E0,6.164885667E0,0
4.731225292E0,-5.102742893E0,1.424830799E0,4.739202200E0,7.108316631E0,0
4.741149292E0,-3.157131878E0,4.809023218E0,5.827795295E0,8.188857308E0,0
4.751074292E0,2.385443254E0,9.238879643E0,3.676670730E0,1.022570996E1,0
4.760999292E0,7.734803284E0,1.370629566E1,6.602178901E-1,1.575200337E1,0
4.770924292E0,9.795223501E0,1.622322379E1,-5.649111986E-1,1.895939129E1,0
4.780849292E0,8.453332533E0,6.777536899E0,-1.692455521E0,1.096623194E1,0
4.790773292E0,2.157690111E0,-6.396977300E0,-9.640371689E0,1.176918483E1,0
4.800698292E0,-6.709924375E0,-1.268725110E1,-1.650687456E1,2.187387330E1,0
4.810623292E0,-1.427228041E1,-1.256562083E1,-1.201828051E1,2.249515240E1,0
4.820548292E0,-1.270400103E1,-8.752232257E0,2.863961549E0,1.569061782E1,0
4.830473292E0,-3.491065487E-1,-4.058647694E0,1.184934627E1,1.253002408E1,0
4.840397292E0,5.847578180E0,-1.433908601E0,4.892184073E0,7.757817312E0,0
4.850322292E0,5.309838992E0,7.944880879E-1,-6.735711765E0,8.613676012E0,0
4.860247292E0,3.937851235E0,3.705576441E0,-1.156080138E1,1.276284050E1,0
4.870172292E0,4.243402752E0,6.610402426E0,-9.727282948E0,1.250295648E1,0
4.880096292E0,5.661310447E0,7.488285842E0,-5.440002691E0,1.084981521E1,0
4.890021292E0,6.535687873E0,6.460485079E0,-1.171611278E0,9.264219148E0,0
4.899946292E0,5.477781551E0,4.269517586E0,-5.389273417E-1,6.966011328E0,0
4.909871292E0,2.997788820E0,1.620415485E0,-2.441755157E0,4.192213305E0,0
4.919796292E0,6.270112601E-1,-6.865946800E-1,-3.883840797E0,3.993591705E0,0
4.929720292E0,-1.061222863E0,-2.527953056E0,-3.602006464E0,4.526719693E0,0
4.939645292E0,-2.324460595E0,-3.951120322E0,-2.481374720E0,5.212647059E0,0
4.949570292E0,-3.493428347E0,-4.316990545E0,-8.531686977E-1,5.618571510E0,0
4.959495292E0,-4.202107376E0,-4.069900661E0,4.511881167E-1,5.867313568E0,0
4.969420292E0,-4.285560884E0,-3.404717900E0,5.399178600E-1,5.499967942E0,0
4.979345292E0,-3.872553332E0,-2.523294579E0,7.239116102E-2,4.622653493E0,0
4.989269292E0,-2.866985144E0,-1.630894280E0,-2.008669142E-1,3.304507147E0,0
4.999194292E0,-2.030302671E0,-8.008206224E-1,3.572224841E-2,2.182823558E0,0
5.009119292E0,-5.028456357E-1,-7.104782170E-1,-2.901787479E-1,9.175166134E-1,0
5.019044292E0,5.278404361E-1,-5.844999558E-1,-9.076755649E-1,1.201719874E0,0
5.028969292E0,9.984071025E-1,-7.483219814E-1,-9.596362621E-1,1.574072516E0,0
5.038893292E0,1.309387759E0,-1.441069102E0,-4.180292876E-1,1.991463016E0,0
5.048818292E0,1.262305686E0,-2.348468093E0,9.504407845E-2,2.667911432E0,0
5.058743292E0,9.131921205E-1,-2.877161053E0,5.295729661E-1,3.064706039E0,0
5.068668292E0,4.670437190E-1,-2.805193523E0,7.012928259E-1,2.929001906E0,0
5.078593292E0,1.153910002E-1,-2.476095269E0,3.909261274E-1,2.509419475E0,0
5.088517292E0,6.702312469E-2,-2.174261997E0,-1.972137201E-1,2.184216240E0,0
5.098442292E0,2.100118133E-1,-1.537324212E0,-9.148869359E-1,1.801246457E0,0
5.108367292E0,4.460981154E-1,-7.312083507E-1,-1.085544941E0,1.382778724E0,0
5.118292292E0,8.484573036E-1,-4.764147592E-1,2.181596160E-1,9.972183497E-1,0
5.128217292E0,1.115565716E0,-9.683971453E-1,2.198425616E0,2.648651560E0,0
5.138141292E0,1.292431710E0,-1.638957006E0,3.156550373E0,3.784226480E0,0
5.148066292E0,1.344763706E0,-1.764305522E0,2.791753113E0,3.565816715E0,0
5.157991292E0,1.082590928E0,-1.164973519E0,2.060052427E0,2.602495422E0,0
5.167916292E0,4.118306543E-1,-3.607088864E-1,1.753372983E0,1.836853888E0,0
5.177841292E0,-2.215112400E-1,-9.450152993E-2,1.532939969E0,1.551741834E0,0
5.187766292E0,7.184649289E-1,-1.352928758E-2,1.021148386E0,1.248646836E0,0
5.197690292E0,3.084075012E0,2.865702850E-1,7.488013069E-1,3.186588239E0,0
5.207615292E0,4.878020655E0,1.260531056E-1,1.189551705E0,5.022549965E0,0
5.217540292E0,5.213936470E0,1.379545283E-1,2.257859055E0,5.683492982E0,0
5.227465292E0,4.338730786E0,1.033362050E0,2.462484705E0,5.094727950E0,0
5.237390292E0,3.528931471E0,1.806430033E0,1.428498319E0,4.213923853E0,0
5.247314292E0,2.807339451E0,2.101257171E0,1.257495035E0,3.725282574E0,0
5.257239292E0,1.979957852E0,2.264622529E0,3.083523619E0,4.307768124E0,0
5.267164292E0,1.569825521E0,2.320478641E0,5.755831858E0,6.401450903E0,0
5.277089292E0,2.011523168E0,2.506887876E0,7.037270218E0,7.736529222E0,0
5.287014292E0,3.531424432E0,3.122278672E0,5.210683079E0,7.026435851E0,0
5.296938292E0,5.269743465E0,3.596500726E0,2.351264817E0,6.799519093E0,0
5.306863292E0,6.247769805E0,3.391213170E0,7.125371678E-1,7.144414848E0,0
5.316788292E0,6.786669080E0,2.930971810E0,8.484529182E-3,7.392533053E0,0
5.326713292E0,7.010453133E0,3.013955494E0,4.163628311E-1,7.642233892E0,0
5.336638292E0,6.767712992E0,3.653967161E0,1.362161511E0,7.810819364E0,0
5.346563292E0,5.637339202E0,3.819915234E0,1.083900704E0,6.895374277E0,0
5.356487292E0,3.609048266E0,3.364845151E0,-2.154114018E-2,4.934356726E0,0
5.366412292E0,8.272055984E-1,2.950700315E0,-1.069322426E0,3.245666635E0,0
5.376337292E0,-1.795276469E0,2.825807882E0,-1.965277247E0,3.882077079E0,0
5.386262292E0,-3.619033556E0,4.010215791E0,-1.739777037E0,5.675038212E0,0
5.396187292E0,-3.845012361E0,5.853856335E0,-5.092211473E-1,7.022183437E0,0
5.406111292E0,-2.049951362E0,6.436510910E0,7.671209259E-1,6.798488640E0,0
5.416036292E0,3.812008922E-1,6.310248474E0,1.505147422E0,6.498462794E0,0
5.425961292E0,1.825232340E0,6.347428579E0,1.625901050E0,6.801828937E0,0
5.435886667E0,2.054720936E0,6.439729802E0,1.224031420E0,6.869516065E0,0
5.445811667E0,1.277137148E0,5.901569615E0,1.171479716E0,6.150769703E0,0
5.455735667E0,-3.363464624E-2,4.680546441E0,1.073726842E0,4.802242768E0,0
5.465660667E0,-1.212052083E0,3.656299616E0,-8.230985141E-1,3.938919686E0,0
5.475585667E0,-1.963368132E0,2.983823038E0,-3.699863126E0,5.142664824E0,0
5.485510667E0,-1.739615946E0,2.626269309E0,-5.524621257E0,6.359637895E0,0
5.495435667E0,-9.488937575E-1,2.261373816E0,-5.419653211E0,5.948684882E0,0
5.505360667E0,-3.079307485E-1,1.486839936E0,-4.625446959E0,4.868292710E0,0
5.515284667E0,3.651761591E-2,5.081341499E-1,-3.867529989E0,3.900938613E0,0
5.525209667E0,2.838504526E-1,-2.891225946E-1,-3.399353664E0,3.423414711E0,0
5.535134667E0,6.688311312E-1,-1.174645398E0,-3.408637873E0,3.666870470E0,0
5.545059667E0,8.227716547E-1,-2.102885621E0,-2.945365900E0,3.711369210E0,0
5.554984667E0,9.073598152E-1,-3.094400318E0,-3.077728152E0,4.457692871E0,0
5.564909667E0,1.252332090E0,-3.777151038E0,-5.137639661E0,6.498503436E0,0
5.574833667E0,1.172255787E0,-4.297821034E0,-6.390402691E0,7.789909872E0,0
5.584758667E0,6.747970453E-1,-4.895871327E0,-6.766525422E0,8.379186917E0,0
5.594683667E0,4.916631281E-2,-5.259641815E0,-6.975369254E0,8.736247798E0,0
5.604608667E0,-8.878950191E-1,-5.091776440E0,-6.990115932E0,8.693461084E0,0
5.614533667E0,-1.786781049E0,-4.644287857E0,-6.850594935E0,8.467151066E0,0
5.624457667E0,-2.153522947E0,-4.424503300E0,-6.370248508E0,8.049469335E0,0
5.634382667E0,-2.438818100E0,-4.346721298E0,-5.439677585E0,7.377798588E0,0
5.644307667E0,-2.605672784E0,-4.277658080E0,-4.300296745E0,6.601548409E0,0
5.654232667E0,-2.522547597E0,-4.437339692E0,-3.445647824E0,6.158386059E0,0
5.664157667E0,-2.248267575E0,-4.779205926E0,-3.032212256E0,6.090141832E0,0
5.674082667E0,-1.867475695E0,-5.196536325E0,-3.026155710E0,6.296751038E0,0
5.684006667E0,-1.454572077E0,-5.644128404E0,-3.052782176E0,6.579623422E0,0
5.693931667E0,-1.327040357E0,-6.075288638E0,-2.657417427E0,6.762546526E0,0
5.703856667E0,-1.444097375E0,-6.484451061E0,-1.737310681E0,6.866714731E0,0
5.713781667E0,-1.595233427E0,-6.564880098E0,-3.431181228E-1,6.764624929E0,0
5.723706667E0,-1.834861534E0,-6.134217462E0,1.392624920E0,6.552460980E0,0
5.733630667E0,-1.929380021E0,-5.278045927E0,3.002483842E0,6.371435104E0,0
5.743555667E0,-1.062804827E0,-3.380271276E0,4.586355398E0,5.795726343E0,0
5.753480667E0,3.800617084E-1,-6.706393826E-1,6.766664001E0,6.810429193E0,0
5.763405667E0,2.509065380E0,3.166028709E0,7.602910565E0,8.609494522E0,0
5.773330667E0,5.933070320E0,9.821217299E0,6.611663085E0,1.324279885E1,0
5.783255667E0,8.455576109E0,1.744840960E1,5.389550575E0,2.012438869E1,0
5.793179667E0,8.407321962E0,2.122274988E1,4.211471984E0,2.321259725E1,0
5.803104667E0,6.151711746E0,1.714249029E1,3.382680328E0,1.852433688E1,0
5.813029667E0,2.592488190E0,7.231155703E0,2.912781122E0,8.215528083E0,0
5.822954667E0,-8.640278542E-1,-6.637817681E-1,2.740326267E0,2.948989389E0,0
5.832879667E0,-4.760824619E0,-5.456612291E0,2.117898347E0,7.544903058E0,0
5.842804667E0,-7.366443316E0,-7.954207188E0,1.265184270E0,1.091487931E1,0
5.852728667E0,-7.760122898E0,-8.556551092E0,1.176561531E0,1.161113134E1,0
5.862653667E0,-6.517948006E0,-6.021245747E0,3.159345927E0,9.419156716E0,0
5.872578667E0,-3.872656535E0,-5.137223339E-1,5.341784670E0,6.617857866E0,0
5.882503667E0,4.382118295E-1,5.646393031E0,3.884205955E0,6.867375028E0,0
5.892428667E0,5.212821406E0,1.185831005E1,-7.552684736E-1,1.297549439E1,0
5.902353667E0,8.224219912E0,1.654651634E1,-3.879216234E0,1.888050092E1,0
5.912277667E0,8.933293628E0,1.513452135E1,-3.419824181E0,1.790398472E1,0
5.922202667E0,5.126589008E0,4.756235139E0,-3.105362093E0,7.651598610E0,0
5.932127667E0,-3.458235710E0,-5.142812108E0,-6.950517418E0,9.312228680E0,0
5.942052667E0,-1.172705526E1,-9.585846403E0,-1.159246990E1,1.907347988E1,0
5.951977667E0,-1.520525161E1,-9.770599122E0,-8.610551298E0,2.002013680E1,0
5.961902667E0,-1.197558648E1,-6.851803554E0,1.731177537E0,1.390535362E1,0
5.971826667E0,-4.071928475E0,-4.124649895E0,7.166961461E0,9.217303014E0,0
5.981751667E0,1.405512329E0,-1.866009067E0,3.861765219E0,4.513389563E0,0
5.991676667E0,3.331805459E0,-1.402998465E-1,-4.229358909E0,5.385915748E0,0
